property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU65889,,1800.0,Apartment,Apartment,289000.0,2.0,85.0,0,0,0,1,7.0,0,3.0,0,Normal
RBU65887,,1800.0,House,Villa,549950.0,3.0,194.0,0,0,0,1,18.0,1,4.0,0,To be renovated
VBD49508,,3090.0,House,Residence,1795000.0,4.0,564.0,1,0,0,1,30.0,1,4.0,1,Excellent
RBU65892,Molenstraat 4A,1740.0,House,Residence,489000.0,3.0,235.0,0,0,0,1,10.0,1,2.0,0,Normal
RBU65848,Arthur Dezangrélaan 37 4,1950.0,Apartment,Apartment,219000.0,1.0,45.0,0,0,0,0,,0,,0,
RBU65840,Hermelijnlaan 58,1700.0,House,Residence,465000.0,2.0,123.0,1,0,0,1,18.0,1,2.0,0,New
VBD49416,Kam 56,1780.0,Apartment,Apartment,315000.0,2.0,133.0,0,0,0,1,,0,3.0,0,Normal
VBD49361,Oppemstraat 12A 202,3080.0,Apartment,Apartment,290000.0,2.0,94.0,1,0,0,1,6.0,0,2.0,0,To be renovated
RBU65698,,3200.0,House,Residence,324000.0,3.0,291.0,0,0,0,1,,1,4.0,0,Excellent
RBU65808,Oct de Kerchove d'Exaerdestraat 246,1500.0,House,Residence,250000.0,2.0,160.0,0,0,0,1,,1,2.0,0,
VBD49082,Meanderveld 9,1651.0,Apartment,Apartment,650000.0,2.0,180.0,1,0,0,0,,0,3.0,0,Excellent
RBU65679,Nerviersstraat 5,3000.0,House,Residence,298000.0,2.0,85.0,0,0,0,0,,0,2.0,0,
RBU65741,Diepstraat 23,1970.0,House,Residence,549000.0,2.0,,1,0,1,1,25.0,0,3.0,0,
RBU65706,Jozef Debusscherstraat 81,1500.0,House,Residence,520000.0,6.0,255.0,0,0,0,1,,1,2.0,0,
RBU65768,Schrieksebaan 46,3140.0,House,Residence,395000.0,2.0,149.0,0,0,0,1,,1,,0,
RBU65645,Nobelstraat 86,3128.0,House,Residence,498000.0,4.0,177.0,0,0,0,1,,1,4.0,0,
RBU65332,Muurveld 20,1730.0,House,Residence,339000.0,2.0,156.0,0,0,0,1,16.0,1,2.0,0,Normal
RBU65759,Vlaanderveldlaan 13,1560.0,House,Residence,480000.0,3.0,154.0,0,0,0,0,,1,2.0,0,Fully renovated
VBD49048,Ernest Claeslaan 15,3080.0,House,Residence,1295000.0,5.0,,1,0,0,1,,1,4.0,0,Normal
RBU65739,Bergestraat 90,1730.0,House,Residence,349000.0,2.0,170.0,0,0,0,0,,1,,0,Normal
VBD49160,Windberg 278,1780.0,House,Residence,595000.0,5.0,190.0,1,0,0,1,,1,4.0,0,To renovate
RBU65684,Engels Plein 14 10.12,3000.0,Apartment,Apartment,127000.0,1.0,18.0,0,1,0,0,,0,,0,
RBU65701,,3128.0,House,Residence,399000.0,3.0,210.0,0,0,0,1,,1,4.0,0,
VBD49171,,3070.0,House,Residence,735000.0,4.0,265.0,1,0,0,1,40.0,1,3.0,0,Excellent
RBU65680,Leuvensebaan 304-306,3040.0,House,Residence,640000.0,3.0,192.0,0,0,0,1,,1,4.0,0,New
RBU65752,Gustaaf Van der Steenstraat 73,1750.0,House,Residence,355000.0,5.0,180.0,0,0,0,1,,1,3.0,0,To be renovated
VBD49139,Avenue de la Libération 68,1640.0,House,Villa,895000.0,4.0,200.0,0,0,0,1,30.0,1,4.0,0,
RBU65762,Eekhoornlaan 6A,3210.0,House,Residence,1395000.0,4.0,284.0,0,0,0,1,,1,4.0,1,Normal
RBU65242,Tervuursevest 201,3000.0,House,Residence,395000.0,2.0,98.0,0,0,0,0,,1,,0,
RBU65249,Nijvelsebaan,3000.0,House,Residence,625000.0,3.0,150.0,0,0,0,1,27.0,1,,0,New
RBU65223,Slesbroekstraat 60,1600.0,House,Residence,420000.0,2.0,120.0,0,0,0,0,,1,4.0,0,To be renovated
RBU65040,Werchterplein 23 006,3118.0,Apartment,Apartment,250000.0,2.0,81.0,1,0,0,1,,0,,0,
RBU65258,Bloemenlaan 19,1702.0,House,Residence,285000.0,3.0,127.0,1,0,0,1,,0,2.0,0,To renovate
VBD48795,Chaussée de la Grande Espinette 65,1640.0,House,Residence,525000.0,5.0,200.0,0,0,0,1,30.0,0,3.0,0,
RBU65246,Nijvelsebaan,3000.0,House,Residence,665000.0,4.0,175.0,0,0,0,1,22.0,1,,0,New
RBU65039,Werchtersebaan 56,3120.0,House,Residence,472000.0,4.0,163.0,1,0,0,1,,1,4.0,0,
RBU65247,Nijvelsebaan,3000.0,House,Residence,672000.0,4.0,170.0,0,0,0,1,20.0,1,,0,New
VBD48844,Route de Lennik 1091,1602.0,House,Residence,445000.0,3.0,247.0,1,0,0,1,40.0,1,2.0,0,Normal
RBU65077,Wijnberg 11,1860.0,House,Residence,699000.0,4.0,185.0,0,0,0,0,,1,,0,Normal
VBD48811,Racourhalte 2,3400.0,House,Residence,320000.0,3.0,327.0,0,0,0,1,65.0,1,4.0,0,To renovate
RBU65243,Sneppenstraat 91,3010.0,House,Villa,845000.0,4.0,233.0,0,0,0,1,,1,,1,Normal
RBU65073,Vijverstraat 15,3450.0,House,Residence,389000.0,3.0,296.0,0,0,0,0,,1,4.0,0,
RBU65251,Nijvelsebaan,3000.0,House,Residence,655000.0,3.0,160.0,0,0,0,1,26.0,1,,0,New
RBU65264,Brouwerijstraat 33,1840.0,House,Residence,695000.0,4.0,236.0,0,0,0,1,20.0,1,4.0,0,Normal
RBU65248,Nijvelsebaan,3000.0,House,Residence,625000.0,3.0,165.0,0,0,0,1,19.0,1,,0,New
RBU65250,Nijvelsebaan,3000.0,House,Residence,672000.0,4.0,175.0,0,0,0,1,20.0,1,,0,New
VBD48748,,1500.0,House,Residence,295000.0,3.0,115.0,0,0,0,1,15.0,1,2.0,0,
RBU64935,Processiestraat 22,3012.0,House,Residence,620000.0,3.0,132.0,0,0,0,0,,1,,0,Normal
RBU64954,Jef Coosemansstraat 7,3080.0,House,Residence,675000.0,4.0,231.0,0,0,1,1,26.0,1,3.0,0,
VBD48561,Avenue Bon Air 13,1640.0,House,Villa,795000.0,3.0,160.0,0,0,0,1,90.0,1,4.0,0,To renovate
RBU64976,Kumtichstraat 47,3300.0,House,Residence,330000.0,3.0,168.0,0,0,0,0,,1,2.0,0,To be renovated
VBD48547,Avenue des Chasseurs 17,1950.0,House,Villa,1600000.0,6.0,650.0,0,0,0,1,,1,4.0,1,To renovate
VBD48520,Avenue des Chasseurs 17,1950.0,House,Residence,1600000.0,6.0,650.0,1,0,0,1,,1,4.0,1,To renovate
VBD48471,,1640.0,House,Residence,2500000.0,5.0,480.0,1,0,0,1,,1,4.0,0,New
RBU64975,,1540.0,House,Residence,475000.0,4.0,228.0,0,0,0,1,65.0,1,3.0,0,Normal
RBU64603,Leeuwerikenlaan 18,1780.0,House,Villa,,5.0,273.0,0,0,0,1,,1,4.0,0,
RBU64836,Abeelenveld 6 1.2.,1500.0,Apartment,Duplex,540000.0,3.0,127.0,0,0,0,1,,1,,0,
VBD48497,,1800.0,Apartment,Apartment,219000.0,2.0,,0,0,0,0,,0,,0,To be renovated
RBU64920,Hoogveldlaan 32 202,1700.0,Apartment,Apartment,349000.0,3.0,111.0,1,0,0,1,,0,,0,Normal
RBU64858,Laarbeeklaan 13,1731.0,House,Residence,420000.0,3.0,155.0,1,0,0,1,25.0,0,2.0,0,Normal
RBU64945,Kouterstraat 30,3040.0,House,Residence,695000.0,4.0,250.0,0,0,0,1,75.0,1,4.0,0,Normal
VBD48415,Moerlaanstraat 51,3090.0,House,Residence,740000.0,4.0,170.0,1,0,0,1,,1,4.0,0,Excellent
RBU64929,Steenbergstraat 10,1560.0,House,Residence,539000.0,4.0,165.0,0,0,0,1,,1,,0,Fully renovated
RBU64342,Mechelsestraat 25,1800.0,House,Residence,275000.0,3.0,150.0,0,0,0,0,,0,,0,To renovate
RBU64372,Frans Van der Steenstraat 100,1750.0,House,Residence,310000.0,3.0,168.0,0,0,0,1,,1,2.0,0,
VBD47995,Avenue du Prieuré 2,1640.0,House,Villa,665000.0,5.0,215.0,0,0,0,0,,1,4.0,0,
RBU64362,Nieuwbaan 98,1742.0,House,Residence,319000.0,4.0,270.0,1,0,0,1,70.0,0,2.0,0,To renovate
RBU64380,OUDSTRIJDERSLAAN 34,3070.0,House,Residence,525000.0,4.0,224.0,0,0,0,1,17.0,1,3.0,0,Normal
RBU64474,Mechelstraat 8,1851.0,House,Residence,375000.0,4.0,157.0,0,0,0,0,,1,4.0,0,
VBD48219,,1601.0,House,Residence,415000.0,5.0,157.0,0,0,0,1,23.0,1,,0,
RBU64427,Aarschotsesteenweg 118,3111.0,House,Residence,350000.0,3.0,,1,0,0,1,,1,3.0,0,
RBU64330,Hasseltsebaan 108,3290.0,House,Residence,295000.0,3.0,161.0,1,0,0,1,,1,4.0,0,To be renovated
RBU64349,Mechelsesteenweg 480,1800.0,House,Residence,465000.0,3.0,127.0,0,0,0,0,,1,,0,Normal
RBU64363,Steenweg Asse 1,1540.0,House,Cottage,275000.0,3.0,165.0,0,0,0,1,40.0,1,4.0,0,To be renovated
RBU64429,Aarschotsesteenweg 118,3111.0,House,Mixed building,350000.0,3.0,,1,0,0,1,,1,3.0,0,
RBU64373,Bremtstraat 3,1790.0,House,Residence,295000.0,2.0,115.0,0,0,0,1,,0,2.0,0,
RBU64415,Kerklaan 67 C0004,1830.0,Apartment,Apartment,299000.0,2.0,83.0,1,0,0,1,10.0,0,2.0,0,New
RBU64259,Liersesteenweg 125,3130.0,House,Residence,649500.0,4.0,213.0,0,0,0,1,23.0,1,4.0,0,
RBU64405,,3071.0,House,Mixed building,530000.0,5.0,260.0,0,0,0,1,,1,4.0,0,To be renovated
RBU64426,Parkstraat 151,3000.0,House,Residence,745000.0,3.0,151.0,0,0,0,1,40.0,1,,0,
VBD48319,Boterham 12,1500.0,House,Residence,299000.0,4.0,132.0,1,0,0,1,10.0,1,3.0,0,To renovate
RBU64425,Oorlogsvrijwilligersstraat 20 50,3300.0,Apartment,Apartment,220000.0,2.0,88.0,0,0,0,0,,0,2.0,0,Excellent
RBU64397,Obberg 89,1780.0,House,Residence,695000.0,3.0,175.0,0,0,0,1,,1,4.0,0,Excellent
RBU63107,Tuinwijk 15,1501.0,House,Residence,249000.0,3.0,100.0,0,0,0,0,,1,,0,Normal
RBU63123,,1745.0,House,Residence,980000.0,3.0,380.0,0,0,0,1,,1,4.0,1,
RBU63124,,1730.0,House,Villa,950000.0,4.0,615.0,0,1,0,1,,1,4.0,0,Normal
RBU63125,,1730.0,House,Residence,950000.0,4.0,615.0,0,1,0,1,,1,4.0,0,Normal
RBU63280,Geldenaaksebaan 132 0202,3001.0,Apartment,Apartment,663000.0,4.0,144.0,0,0,0,1,,0,2.0,0,Normal
RBU64258,Liersesteenweg 127,3130.0,House,Residence,479500.0,3.0,153.0,0,0,0,1,17.0,1,3.0,0,New
RBU63270,Vijfhoekstraat 40,1770.0,House,Residence,275000.0,5.0,230.0,0,0,0,0,,1,,0,To renovate
RBU63111,,1570.0,House,Residence,749000.0,3.0,,0,0,0,0,,1,4.0,0,
RBU63105,Terheydestraat 53A,1640.0,House,Residence,225000.0,3.0,174.0,0,0,0,0,,0,,0,To be renovated
VBD47835,Wouterbos 33,1630.0,House,Villa,2290000.0,5.0,503.0,1,0,0,1,,1,4.0,1,Excellent
RBU64196,Andreas Masiusplein 35 7,1750.0,Apartment,Apartment,319000.0,2.0,68.0,1,0,0,1,,0,3.0,0,New
RBU64255,Edingensesteenweg 777,1502.0,House,Residence,399000.0,4.0,492.0,0,0,0,0,,1,,0,To be renovated
VBD47831,,1640.0,House,Villa,2290000.0,5.0,503.0,1,0,0,1,,1,4.0,1,Excellent
RBU63120,,1745.0,House,Villa,980000.0,3.0,380.0,0,0,0,1,,1,4.0,1,
RBU64230,Hagaard 108,3090.0,House,Residence,745000.0,3.0,198.0,0,0,0,1,,1,,0,Normal
RWC41166,Kluisbeekstraat 57,1745.0,House,Residence,450000.0,4.0,150.0,0,0,0,1,,1,3.0,0,Excellent
RBU64257,Bogaardenstraat 37,3050.0,House,Residence,446000.0,3.0,188.0,0,0,0,0,,1,3.0,0,Normal
RBU63117,,1730.0,House,Master house,950000.0,4.0,615.0,0,1,0,1,,1,4.0,0,Normal
RBU64194,Slesbroekstraat 60,1600.0,House,Residence,325000.0,2.0,120.0,0,0,0,0,,1,4.0,0,To be renovated
VBD47816,,1640.0,House,Villa,2350000.0,5.0,345.0,0,0,0,1,,1,4.0,1,Excellent
RBU62800,Tomberg 3,1930.0,House,Residence,655000.0,4.0,281.0,0,0,0,1,,1,4.0,0,Excellent
RBU63076,Oude Pastorijweg 15,3140.0,House,Residence,289000.0,3.0,140.0,1,0,0,1,,1,3.0,0,To be renovated
RBU62549,Oudstrijdersstraat 98,1654.0,House,Residence,379000.0,2.0,125.0,0,0,0,1,,1,3.0,0,
RBU63077,Park Tremeland 58,3120.0,House,Residence,2195000.0,5.0,544.0,1,0,0,1,,1,4.0,0,
RBU62551,Beertstraat 3,1500.0,House,Residence,469000.0,2.0,150.0,0,0,0,1,40.0,1,2.0,0,
RBU62697,Brusselsesteenweg 174,1850.0,House,Residence,329000.0,3.0,112.0,0,0,0,1,20.0,1,3.0,0,Normal
RBU62487,Nobelstraat 158,3128.0,House,Residence,489000.0,3.0,151.0,0,0,0,1,,1,4.0,0,Normal
RBU63002,Hertstraat 27 11,3221.0,House,Chalet,199000.0,2.0,76.0,0,0,0,0,,1,,0,To be renovated
RBU62550,Beertstraat 3,1670.0,House,Residence,469000.0,2.0,150.0,0,0,0,1,40.0,1,2.0,0,
RBU62667,Mieregemstraat 7,1785.0,House,Residence,349000.0,3.0,151.0,0,0,0,1,,1,4.0,0,Fully renovated
RBU62801,Sint-Lambertusstraat 2,1910.0,House,Residence,499000.0,3.0,162.0,0,0,0,1,,1,4.0,0,Excellent
RBU62716,Engels Plein 14 05.66,3000.0,Apartment,Apartment,130000.0,1.0,18.0,0,1,0,1,,0,,0,
RBU62475,Volpestraat 19,1500.0,House,Mixed building,189000.0,,96.0,0,0,0,1,,0,2.0,0,To be renovated
RBU62690,Molenstraat 29,1760.0,House,Residence,449000.0,3.0,155.0,0,0,0,1,,1,3.0,0,Normal
RBU62554,Avenue de l'Esplanade 17,1970.0,House,Villa,1095000.0,4.0,240.0,0,0,1,1,25.0,1,4.0,0,Normal
RBU62705,,3190.0,House,Residence,335000.0,2.0,163.0,0,0,0,1,,1,,0,Excellent
RBU63006,Peisegemstraat 40B,1785.0,House,Residence,385000.0,3.0,221.0,0,0,0,1,,1,2.0,0,To be renovated
RBU62467,Grotestraat 196/bus 2 196,3118.0,Apartment,Duplex,650000.0,2.0,175.0,1,0,0,1,,0,,0,
RBU62564,Kolveniersstraat 16 01/1,1800.0,Apartment,Apartment,175000.0,1.0,55.0,0,0,0,1,8.0,0,2.0,0,
RBU62471,Bergboslaan 20,1840.0,House,Residence,295000.0,3.0,115.0,0,0,0,1,,1,3.0,0,Normal
VBD47263,,1620.0,House,Residence,459000.0,4.0,135.0,1,0,0,1,,1,2.0,0,Excellent
RBU62395,Wagenmeers 6,1730.0,House,Residence,545000.0,4.0,174.0,0,0,0,1,50.0,1,3.0,0,Normal
RBU62327,Dr.Schweitzerlaan 1.08 1H,1780.0,Apartment,Studio,195000.0,1.0,50.0,0,0,0,1,16.0,1,4.0,0,Excellent
RBU62288,Kaaistraat 1B,1790.0,House,Residence,319000.0,4.0,230.0,0,0,0,0,,1,3.0,0,To be renovated
VBD47258,Woluwestraat 2 2.1,1830.0,Apartment,Apartment,290000.0,2.0,103.0,1,0,0,1,5.0,0,2.0,0,Excellent
RBU62095,Kautershoek 16 A 002,3290.0,Apartment,Apartment,214000.0,2.0,90.0,0,0,0,1,,0,,0,
RBU62358,-- 11,1640.0,House,Residence,1095000.0,6.0,400.0,0,0,0,1,,1,4.0,0,
RBU62262,Kerkveldstraat 78,1650.0,House,Residence,795000.0,3.0,291.0,0,0,1,1,,1,,0,Normal
RBU62419,Woluwelaan 128b 2.04,1831.0,Apartment,Apartment,195000.0,1.0,50.0,0,0,0,1,,0,,0,Normal
RBU62377,Nachtegaallaan 48/bus 1 48,1731.0,Apartment,Apartment,219000.0,1.0,67.0,0,0,0,0,,0,,0,Normal
RBU62445,Groot-Bijgaardenstraat 85,1600.0,House,Residence,349000.0,3.0,150.0,0,0,0,0,,1,2.0,0,To be renovated
RBU62135,Lt.J.de Windestraat 40/11 001,1785.0,Apartment,Apartment,290000.0,2.0,80.0,0,0,0,1,,1,2.0,1,Normal
RBU62270,Postweg 89 4,1602.0,Apartment,Apartment,259000.0,2.0,90.0,1,0,0,1,8.0,0,3.0,0,Excellent
RBU62385,Bunderstraat 38,1770.0,House,Residence,360000.0,3.0,160.0,1,0,0,1,42.0,1,3.0,0,Normal
RBU62097,Kautershoek 16 B 002,3290.0,Apartment,Apartment,169000.0,1.0,73.0,0,0,0,1,,0,,0,
RBU62393,,1785.0,House,Residence,775000.0,4.0,337.0,0,0,0,1,,1,4.0,0,To be renovated
RBU62347,Dagobertstraat 20 02.01,3000.0,Apartment,Studio,175000.0,,20.0,0,1,0,1,18.0,0,2.0,0,
RBU61586,Grote Bollostraat 103,3120.0,House,Residence,495000.0,3.0,141.0,0,0,0,0,,1,4.0,0,
RBU61579,Gemeentestraat 71 0101,3010.0,Apartment,Apartment,215000.0,1.0,50.0,0,0,0,1,8.0,0,2.0,0,To be renovated
RBU62014,Broekstraat 2 00,1831.0,Apartment,Ground floor,275000.0,2.0,91.0,0,0,0,0,,1,,0,Normal
VBD46808,"Van Der Nootstraat, 50",1853.0,Apartment,Ground floor,209000.0,1.0,55.0,0,0,0,0,,1,2.0,0,
RBU61578,Populierenlaan 10E 0204,3001.0,Apartment,Apartment,95000.0,1.0,55.0,0,0,0,1,4.0,1,2.0,0,
RBU61991,Johan Demaegtstraat 6,1670.0,House,Residence,375000.0,2.0,134.0,0,0,0,0,,0,,0,To be renovated
RBU61993,Johan Demaegtstraat 6,1670.0,House,Mixed building,375000.0,2.0,134.0,0,0,0,0,,0,,0,To be renovated
RBU62001,Stationsstraat 61,3080.0,House,Villa,875000.0,5.0,205.0,1,0,1,1,12.0,1,4.0,0,
RBU62091,Gentsesteenweg 19,1730.0,House,Residence,365000.0,3.0,140.0,1,0,0,1,,1,3.0,0,To renovate
VBD46752,WOLUWELAAN 100,1830.0,Apartment,Apartment,265000.0,3.0,85.0,0,0,0,0,,0,2.0,0,Excellent
RBU62017,,1780.0,House,Villa,1249000.0,5.0,396.0,1,0,0,1,,1,4.0,1,Excellent
VBD46862,,1853.0,Apartment,Apartment,179000.0,2.0,80.0,0,0,0,1,4.0,0,2.0,0,
RBU62028,Bergdal 2 0001,1853.0,Apartment,Ground floor,279000.0,2.0,93.0,0,0,0,1,18.0,1,3.0,0,To be renovated
RBU61999,Mechelsesteenweg 314,1800.0,House,Residence,475000.0,4.0,176.0,1,0,0,1,,1,3.0,0,Fully renovated
RBU61580,Fonteinstraat 17,3212.0,House,Residence,389000.0,4.0,171.0,0,0,0,1,,1,4.0,0,To be renovated
RBU61563,Zeeptstraat 64E,3140.0,House,Residence,569000.0,2.0,203.0,0,0,0,1,,1,,0,Normal
RBU62070,Klinkaert 4,1500.0,Apartment,Triplex,340000.0,3.0,155.0,0,0,0,1,,0,,0,
RBU62066,Melkerijstraat 22,1500.0,Apartment,Apartment,269000.0,1.0,,0,0,0,1,1.0,0,,0,
VWD15504,Beerselsestaat 16,1501.0,Apartment,Apartment,280000.0,2.0,120.0,0,0,0,0,,0,,0,
VBD46824,,1800.0,House,Residence,439000.0,3.0,150.0,0,0,0,1,30.0,1,2.0,0,
VBD46342,Sint Anna Laan 14 3è,1853.0,Apartment,Apartment,279000.0,2.0,80.0,1,0,0,1,8.0,0,,0,Normal
VBD46162,Fabriekstraat 63,1601.0,House,Residence,440000.0,4.0,180.0,0,0,0,1,40.0,0,3.0,0,Fully renovated
RBU61424,Veeweidestraat 52 Lot-A,3040.0,House,Villa,652203.0,3.0,170.0,0,0,0,0,,1,4.0,0,
RBU61303,Tremelobaan 110,3140.0,House,Residence,625000.0,3.0,136.0,0,0,0,1,,1,4.0,0,Excellent
VBD46598,,1850.0,House,Residence,580000.0,4.0,210.0,0,0,0,1,,1,3.0,0,
RBU61448,Linterpoortenlaan 21,1980.0,House,Residence,585000.0,3.0,190.0,1,0,0,1,,1,4.0,0,Normal
RBU60965,Terdekdelleweg,3090.0,House,Residence,597409.0,4.0,,0,0,0,0,,1,3.0,0,
RBU61537,Brouwersstraat 4 0504,3000.0,Apartment,Apartment,399000.0,1.0,55.0,0,0,0,1,4.0,0,,0,
VBD46638,avenue du Manoir 33,1640.0,House,Villa,2450000.0,6.0,500.0,1,0,1,1,75.0,1,4.0,1,Excellent
RBU60963,Terdekdelleweg,3090.0,House,Residence,587589.0,4.0,,0,0,0,0,,1,3.0,0,
RBU61332,Bosstraat 184,1740.0,House,Residence,450000.0,4.0,195.0,1,0,0,1,,1,3.0,0,New
RBU61284,Stationsstraat 13,3140.0,House,Residence,420000.0,3.0,206.0,0,0,0,1,,1,2.0,0,
VBD46297,,1501.0,House,Residence,399000.0,2.0,129.0,0,0,0,0,,1,4.0,0,
RBU61410,Zaventemsesteenweg 140,1831.0,House,Residence,644000.0,5.0,304.0,0,0,0,1,32.0,1,4.0,0,Normal
RBU61540,Ramberg 23,3000.0,House,Residence,530000.0,3.0,164.0,0,0,0,0,,1,,0,
RBU61352,Gaasbeekstraat 32,1700.0,House,Residence,430000.0,3.0,160.0,1,0,0,1,,1,3.0,0,To be renovated
VBD46341,Sint Anna Laan 14 1er,1853.0,Apartment,Apartment,299000.0,2.0,80.0,1,0,0,1,8.0,0,,0,Normal
RBU61534,Diestsesteenweg 165,3010.0,House,Mixed building,385000.0,4.0,153.0,0,0,0,0,,0,,0,
RBU60811,Dorekensveld 16,1780.0,House,Villa,975000.0,4.0,200.0,0,0,0,0,,1,,0,Normal
RBU61343,Steenweg naar Alsemberg 930,1654.0,House,Residence,725000.0,3.0,305.0,0,0,0,1,,1,,0,To renovate
RBU60361,Steenweg naar Alsemberg 896 0102,1654.0,Apartment,Apartment,355000.0,2.0,107.0,0,0,0,1,19.0,1,2.0,0,
RBU60692,Groenstraat 56,1501.0,House,Residence,420000.0,3.0,155.0,1,0,0,1,30.0,1,3.0,0,Normal
VBD45759,Avenue de Limburg Stirum 131,1780.0,House,Residence,650000.0,4.0,203.0,0,0,0,1,,1,2.0,0,Normal
RBU60358,Steenweg naar Alsemberg 896 0201,1654.0,Apartment,Apartment,360000.0,2.0,108.0,0,0,0,1,23.0,1,2.0,0,
RBU60357,Steenweg naar Alsemberg 896 0202,1654.0,Apartment,Apartment,410000.0,2.0,121.0,0,0,0,1,34.0,1,2.0,0,
RBU60603,Nieuwelaan 51B,1860.0,House,Residence,535000.0,3.0,161.0,0,0,0,1,12.0,1,,0,Normal
VBD45843,Drève des Fauvettes 43,1630.0,House,Villa,1490000.0,7.0,340.0,1,0,0,1,,1,4.0,1,Excellent
RBU60693,Seringendreef 12,1930.0,House,Residence,349000.0,3.0,116.0,0,0,1,1,,1,2.0,0,
RBU60586,Cypriaan Verhavertstraat 20,1500.0,Apartment,Apartment,500000.0,5.0,296.0,0,0,0,1,,1,,0,
RBU60363,Steenweg naar Alsemberg 902 0101,1654.0,Apartment,Apartment,360000.0,2.0,110.0,0,0,0,1,18.0,1,2.0,0,
RBU60359,Steenweg naar Alsemberg 902 2.2,1654.0,Apartment,Apartment,360000.0,2.0,108.0,0,0,0,1,23.0,1,2.0,0,
RBU60717,Albrecht Ardevelstraat 5 23,1500.0,Apartment,Apartment,249000.0,2.0,82.0,0,0,0,1,,0,3.0,0,Normal
RBU60602,Dorpstraat 105A,3060.0,Apartment,Ground floor,367000.0,2.0,92.0,0,0,0,1,15.0,0,,0,Fully renovated
RBU60590,Dorp 48,3272.0,House,Residence,425000.0,3.0,212.0,0,0,0,0,,1,2.0,0,
VBD45760,Jan Baptist De Greeflaan 32,1731.0,House,Villa,680000.0,4.0,255.0,1,0,1,1,,1,4.0,0,Excellent
RBU60729,Oudstrijdersstraat 7 4,1785.0,Apartment,Ground floor,239000.0,1.0,85.0,0,0,0,0,,0,,0,
RBU60691,Kapelstraat 13,3440.0,House,Residence,215000.0,2.0,278.0,0,0,0,1,,1,2.0,0,To be renovated
RBU60682,,1850.0,House,Residence,649000.0,5.0,340.0,0,0,0,1,48.0,1,3.0,0,To be renovated
RBU60552,Groenstraat 70,3190.0,House,Residence,299000.0,2.0,193.0,1,0,0,1,,1,4.0,0,
VBD45945,Aloïs de Deckerstraat 16,1731.0,House,Mixed building,490000.0,4.0,210.0,0,0,0,1,6.0,1,2.0,0,To renovate
RBU60234,Kouterlaan 5 4,1745.0,Apartment,Apartment,205000.0,2.0,88.0,1,0,0,1,,0,2.0,0,Normal
VBD45362,,1650.0,House,Villa,1495000.0,6.0,480.0,0,0,0,1,60.0,1,4.0,0,
RBU60268,Dirk Boutslaan 37 401,3000.0,Apartment,Studio,178000.0,,29.0,0,0,0,0,,0,,0,
RBU60117,Kluisbos 43,1500.0,Apartment,Apartment,275000.0,2.0,98.0,0,0,0,1,12.0,1,2.0,0,Excellent
RBU60085,Jachtlaan 48,3080.0,House,Villa,1260000.0,5.0,362.0,0,0,0,1,,1,,0,Normal
RBU60266,Heuvelpark 11,1500.0,House,Residence,299000.0,2.0,106.0,1,0,0,1,10.0,1,3.0,0,To renovate
VBD45376,,1910.0,House,Villa,1075000.0,5.0,300.0,0,0,0,1,5.0,1,4.0,0,
RBU60042,L. Vander Zijpenstraat 16 0.1,1780.0,Apartment,Penthouse,420000.0,3.0,155.0,0,0,0,1,,0,,0,Normal
RBU60033,Fabriekstraat 17,1770.0,House,Residence,245000.0,3.0,165.0,1,0,0,1,40.0,0,2.0,0,To be renovated
RBU60222,Kattestraat 1A 9,1730.0,Apartment,Apartment,295000.0,3.0,150.0,0,0,0,1,3.0,0,2.0,0,Normal
RBU60261,Menisberg 20,1654.0,House,Residence,425000.0,3.0,160.0,0,0,0,1,,1,,0,Normal
RBU59861,Bollobos 17,3120.0,House,Residence,495000.0,4.0,214.0,0,0,0,0,,1,4.0,0,Fully renovated
RBU60099,,1540.0,House,Residence,295000.0,3.0,135.0,0,0,0,1,,1,4.0,0,To be renovated
RBU59665,Pachthofstraat 35 A,3080.0,House,Villa,949000.0,5.0,220.0,0,0,0,0,,0,4.0,0,
RBU60041,L. Vander Zijpenstraat 16 0.1,1780.0,Apartment,Apartment,420000.0,3.0,155.0,0,0,0,1,,0,,0,Normal
RBU60269,Namenstraat 27,1930.0,House,Residence,620000.0,4.0,197.0,1,0,0,1,28.0,1,2.0,0,
RBU60093,Baalsebaan 29,3120.0,House,Residence,230000.0,2.0,124.0,0,0,0,1,,1,4.0,0,To be renovated
VBD45619,,1654.0,House,Villa,1395000.0,6.0,420.0,1,0,0,1,,1,4.0,1,Fully renovated
RBU60324,Lindenplein 5,1830.0,House,Residence,419000.0,3.0,169.0,0,0,0,1,,1,3.0,0,Excellent
RBU60226,Hoogtepunt 13 102,1731.0,Apartment,Apartment,270000.0,2.0,85.0,0,0,0,1,5.0,0,,0,Excellent
RBU59433,Kasteelbrakelsesteenweg 112,1502.0,House,Residence,299000.0,4.0,135.0,0,0,0,1,,1,,0,To be renovated
RBU59653,Middenstraat 17,1700.0,House,Residence,435000.0,2.0,152.0,0,0,0,1,,0,,0,Fully renovated
